"title","price","url"
"Lululemon Align Tank Size 4 White NWT","$60.00","https://www.ebay.com/itm/Lululemon-Align-Tank-Size-4-White-NWT/363017672132?hash=item54858a15c4:g:3LkAAOSw-1te4HHg"
"Lululemon Womens Black Short Sleeve Top Size 10","$35.00","https://www.ebay.com/itm/Lululemon-Womens-Black-Short-Sleeve-Top-Size-10/143627412885?hash=item2170dc6595:g:hZcAAOSwAHde38hM"
"Lululemon Leggings 6","$40.00","https://www.ebay.com/itm/Lululemon-Leggings-6/133434542179?hash=item1f11518863:g:23EAAOSwgwle4HDD"
"Lululemon Women’s Crop Legging Size 4","$45.00","https://www.ebay.com/itm/Lululemon-Women-s-Crop-Legging-Size-4/264759081785?hash=item3da4defb39:g:0lgAAOSwAHde4Dct"
"Lululemon Short Sleeve Swiftly Pop Orange Sz.4 Can Good Used Condition","$24.45","https://www.ebay.com/itm/Lululemon-Short-Sleeve-Swiftly-Pop-Orange-Sz-4-Can-Good-Used-Condition/224040492614?hash=item3429da9e46:g:vnAAAOSwsrhe4HBs"
"Lululemon athletica Tank Top With Built In Bra. Green Size 8","$34.99","https://www.ebay.com/itm/Lululemon-athletica-Tank-Top-With-Built-In-Bra-Green-Size-8/164238781404?hash=item263d64ebdc:g:2B8AAOSwb9Re4HBG"
"Lululemon Fleece Jacket! (Womens Sz. 8)","$69.00","https://www.ebay.com/itm/Lululemon-Fleece-Jacket-Womens-Sz-8/193508722707?hash=item2d0e04c813:g:Gt0AAOSwibddwjsw"
"Lululemon Kung Fu Pants in Heathered Dark Grey Pockets Size XL","$59.99","https://www.ebay.com/itm/Lululemon-Kung-Fu-Pants-in-Heathered-Dark-Grey-Pockets-Size-XL/224040489213?hash=item3429da90fd:g:JSkAAOSwZgBe4FD6"
"Lululemon Long Sleeves Swiftly Pop Orange Sz.4 Can Good Used Condition","$38.43","https://www.ebay.com/itm/Lululemon-Long-Sleeves-Swiftly-Pop-Orange-Sz-4-Can-Good-Used-Condition/224040488776?hash=item3429da8f48:g:a~4AAOSwkoVe4Fz0"
"LULULEMON POWER Y TANK TOP PINK YOGA PILATES DANCE RUNNING GYM SIZE 8","$19.99","https://www.ebay.com/itm/LULULEMON-POWER-Y-TANK-TOP-PINK-YOGA-PILATES-DANCE-RUNNING-GYM-SIZE-8/254621570198?hash=item3b48a0d496:g:R~oAAOSwab5e0dgk"
"LULULEMON HIGH TIMES PANT Hi-Rise Cyber Stripe Silver Fox Leggings-10-LARGE","$0.99","https://www.ebay.com/itm/LULULEMON-HIGH-TIMES-PANT-Hi-Rise-Cyber-Stripe-Silver-Fox-Leggings-10-LARGE/143627845931?hash=item2170e3012b:g:RVYAAOSwLsJe4HC5"
"Mens LULULEMON Hunter Green Short Sleeve Polo Shirt Large L","$40.00","https://www.ebay.com/itm/Mens-LULULEMON-Hunter-Green-Short-Sleeve-Polo-Shirt-Large-L/274393033336?hash=item3fe3196a78:g:xksAAOSwAz9e4G7r"
"lululemon Shorts 4","$25.50 $40.00","https://www.ebay.com/itm/lululemon-Shorts-4/254621569769?hash=item3b48a0d2e9:g:B2cAAOSw-Ile4G27"
"LULULEMON Men's L Blue Short Sleeve Athletic Polo Shirt","$40.00","https://www.ebay.com/itm/LULULEMON-Mens-L-Blue-Short-Sleeve-Athletic-Polo-Shirt/274393032724?hash=item3fe3196814:g:8coAAOSwFIVe4G5d"
"LULULEMON groovin crops in black / black stripe waistband zippers in leg size 4","$79.00","https://www.ebay.com/itm/LULULEMON-groovin-crops-in-black-black-stripe-waistband-zippers-in-leg-size-4/124218203583?hash=item1cebfb5dbf:g:8l0AAOSwFaFdDrx0"
"LULULEMON ASTRO PANTS SIZE 8 BLACK SLUB PIQUE","$82.00","https://www.ebay.com/itm/LULULEMON-ASTRO-PANTS-SIZE-8-BLACK-SLUB-PIQUE/114254726323?hash=item1a9a1cc4b3:g:1xcAAOSwqfNXmslf"
"LULULEMON EMBODY CROPS PRETTY PURPLE / BLACK GREY SIZE 6","$84.00","https://www.ebay.com/itm/LULULEMON-EMBODY-CROPS-PRETTY-PURPLE-BLACK-GREY-SIZE-6/114254726198?hash=item1a9a1cc436:g:EbQAAOSwvzRX033a"
"Lululemon In A Cinch L/s pullover Heathered Black Super Wide Load Stripe nwt s 4","$119.00","https://www.ebay.com/itm/Lululemon-In-A-Cinch-L-s-pullover-Heathered-Black-Super-Wide-Load-Stripe-nwt-s-4/124218203136?hash=item1cebfb5c00:g:5NgAAOSwBKBcjIC8"
"Lululemon Wunder Under Crops Wee Are From Space Black Cashew / Black size 6","$90.00","https://www.ebay.com/itm/Lululemon-Wunder-Under-Crops-Wee-Are-From-Space-Black-Cashew-Black-size-6/124218202919?hash=item1cebfb5b27:g:IHcAAOSw0RpcjU8w"
"Mens Lululemon Navy Blue Zip Up Jacket Size Medium","$40.00","https://www.ebay.com/itm/Mens-Lululemon-Navy-Blue-Zip-Up-Jacket-Size-Medium/164238775619?hash=item263d64d543:g:heMAAOSwZI1e4G14"
