"title", price, sold, url
"Five DanceWear Cross Front Open Back Leotard Adult Small Black And White", $16.70, Sold, https://www.ebay.com/itm/Five-DanceWear-Cross-Front-Open-Back-Leotard-Adult-Small-Black-And-White/254589637467?hash=item3b46b9935b:g:PMMAAOSwS0pesvW5
"five dancewear leotard, size petite adult, mint green, nylon-spandex", $25.00, Sold, https://www.ebay.com/itm/five-dancewear-leotard-size-petite-adult-mint-green-nylon-spandex/392786429866?hash=item5b73e547aa:g:COAAAOSwMkRer1J8
"five dancewear leotard, size small, red, nylon-spandex, great condition", $6.60, Sold, https://www.ebay.com/itm/five-dancewear-leotard-size-small-red-nylon-spandex-great-condition/392786434317?hash=item5b73e5590d:g:GHAAAOSw9Eter1SA
"five dancewear leotard, black, size adult petite, nylon-spandex", $7.70, Sold, https://www.ebay.com/itm/five-dancewear-leotard-black-size-adult-petite-nylon-spandex/392786432925?hash=item5b73e5539d:g:pR8AAOSw1EZer1Pe
"five dancewear leotard, size adult petite, black, nylon spandex", $7.70, Sold, https://www.ebay.com/itm/five-dancewear-leotard-size-adult-petite-black-nylon-spandex/392786436428?hash=item5b73e5614c:g:5DwAAOSwbmxer1VA
"EUC Five Dancewear Fame Dance Leotard Black Velvet Adult PA Dance", $34.99, Sold, https://www.ebay.com/itm/EUC-Five-Dancewear-Fame-Dance-Leotard-Black-Velvet-Adult-PA-Dance/264638713855?hash=item3d9db24fff:g:R2YAAOSwJ5BeS1Nz
"Five Dancewear Balance Legging Large Child in Black", $40.00, Sold, https://www.ebay.com/itm/Five-Dancewear-Balance-Legging-Large-Child-in-Black/273913774456?hash=item3fc6888178:g:cRQAAOSw38JdG8rJ
"Five Dancewear Black Leotard all Lace Size PA", $45.00, Sold, https://www.ebay.com/itm/Five-Dancewear-Black-Leotard-all-Lace-Size-PA/184256292323?hash=item2ae687e5e3:g:2JYAAOSwa29emNNf
"New Five Dancewear Retired Hooded Top Black Adult PA Dance", $34.00, Sold, https://www.ebay.com/itm/New-Five-Dancewear-Retired-Hooded-Top-Black-Adult-PA-Dance/264590554647?hash=item3d9ad37617:g:NI0AAOSwtspdLWXI
"FIVE DANCEWEAR DANCE LEO ADULT PA FITS GIRL SIZE 12", $38.00, Sold, https://www.ebay.com/itm/FIVE-DANCEWEAR-DANCE-LEO-ADULT-PA-FITS-GIRL-SIZE-12/223982817510?hash=item34266a90e6:g:j9oAAOSwPiFenJIY
