"title", price, sold, url
"Size 26 waist", $15.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-denim-skirt/75243768
"Size 25 waist", $19.99, Available, https://thredup.com/product/women-pacsun-black-jeans/75260209
"Size Med", $15.99, Available, https://thredup.com/product/women-polyester-pacsun-black-tank-top/75168574
"Size 28 waist", $12.99, Available, https://thredup.com/product/women-cotton-pacsun-brown-jeggings/75173752
"Size 29 waist", $19.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/75096940
"Size 24 waist", $24.99, Available, https://thredup.com/product/women-pacsun-blue-jeans/75071773
"Size 26 waist", $19.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeans/75138486
"Size 28 waist", $16.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeans/75079780
"Size 24 waist", $16.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/75072395
"Size 24 waist", $18.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/75039259
"Size 24 waist", $15.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeggings/75017961
"Size 25 waist", $18.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeans/74928577
"Size 24 waist", $15.99, Available, https://thredup.com/product/women-cotton-pacsun-green-jeggings/74894402
"Size 23 waist", $19.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/74756949
"Size 29 waist", $14.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeggings/74571497
"Size 24 waist", $18.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/74561201
"Size Lg", $16.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeggings/74449832
"Size 26 waist", $15.99, Available, https://thredup.com/product/women-cotton-pacsun-brown-jeggings/74492203
"Size 26 waist", $10.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeans/75596901
"Size 27 waist", $13.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeggings/74273391
"Size 25 waist", $13.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeggings/74283013
"Size Sm", $12.99, Available, https://thredup.com/product/women-polyester-pacsun-gray-pullover-sweater/74254610
"Size 25 waist", $12.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeans/74198271
"Size 25 waist", $15.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/74178265
"Size 26 waist", $15.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeans/73882528
"Size 23 waist", $15.99, Available, https://thredup.com/product/women-cotton-pacsun-teal-jeans/73837399
"Size 28 waist", $12.99, Available, https://thredup.com/product/women-cotton-pacsun-maroon-jeggings/73845212
"Size 27 waist", $14.99, Available, https://thredup.com/product/women-cotton-pacsun-brown-casual-skirt/73770591
"Size 23 waist", $13.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeans/72947030
"Size Sm", $11.99, Available, https://thredup.com/product/women-cotton-pacsun-gray-pullover-sweater/72937381
"Size 24 waist", $12.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeggings/72822497
"Size 26 waist", $17.99, Available, https://thredup.com/product/women-cotton-pacsun-grey-jeans/72823355
"Size 27 waist", $14.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/72446375
"Size 28 waist", $10.99, Available, https://thredup.com/product/women-cotton-pacsun-tan-jeans/72393302
"Size 25 waist", $12.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/71858183
"Size 24 waist", $12.99, Available, https://thredup.com/product/women-cotton-pacsun-burgundy-jeggings/71860289
"Size 24 waist", $10.99, Available, https://thredup.com/product/women-cotton-pacsun-maroon-jeans/71753270
"Size 27 waist", $7.99, Available, https://thredup.com/product/women-cotton-pacsun-green-jeggings/71814017
"Size 23 waist", $15.99, Available, https://thredup.com/product/women-cotton-pacsun-black-faux-leather-pants/71726886
"Size 26 waist", $18.99, Available, https://thredup.com/product/women-cotton-pacsun-gray-casual-pants/74395029
"Size 28 waist", $15.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/70933430
"Size 28 waist", $11.99, Available, https://thredup.com/product/women-cotton-pacsun-green-jeggings/70565464
"Size 26 waist", $13.99, Available, https://thredup.com/product/women-cotton-pacsun-black-jeans/69836215
"Scarf", $10.99, Available, https://thredup.com/product/women-acrylic-pacsun-black-scarf/69787027
"Size 26 waist", $13.99, Available, https://thredup.com/product/women-cotton-pacsun-blue-jeans/69706455
"Size 26 waist", $12.99, Available, https://thredup.com/product/women-cotton-pacsun-green-jeggings/69607803
"Size 26 waist", $10.99, Available, https://thredup.com/product/women-cotton-pacsun-pink-jeggings/69607729
