"title", price, sold, size, url
"Little girls size 11.5 jazz shoes", $8, Available, 11.5G, https://poshmark.com/listing/Little-girls-size-115-jazz-shoes-5eeeab12bb59379861657e13
"Capezio Camisole Adjustable Strap Leotard", $12, Available, S, https://poshmark.com/listing/Capezio-Camisole-Adjustable-Strap-Leotard-5eeea08e180136696f1bbf9b
"Capezio bralettes", $25, Available, XL, https://poshmark.com/listing/Capezio-bralettes-5eee9b4dff8304cfe549a4e0
"Brand New Capezio Tap Shoes", $20, Available, 7, https://poshmark.com/listing/Brand-New-Capezio-Tap-Shoes-5eee95d39ad84456e604227c
"NWOT-Girls Capezio Dance Briefs", $8, Available, Child Large, https://poshmark.com/listing/NWOTGirls-Capezio-Dance-Briefs-5eee87b66e28464a9940bf3f
"Capezio women’s tap shoes", $20, Available, 8, https://poshmark.com/listing/Capezio-womens-tap-shoes-5eee877f163df47662ab349f
"Nude color leotard", $10, Available, XL, https://poshmark.com/listing/Nude-color-leotard-5eee84c8163df4ffceab20f6
"Capezio 1.5” Heel Character Shoe", $20, Available, 7, https://poshmark.com/listing/Capezio-15-Heel-Character-Shoe-5eee826f18013645811ae124
"Capezio Character Shoes", $8, Available, 7, https://poshmark.com/listing/Capezio-Character-Shoes-5eee7500633cfc15af2b6e34
"Vintage Denim Dress with Leather Belt Size 10P", $29, Available, 10P, https://poshmark.com/listing/Vintage-Denim-Dress-with-Leather-Belt-Size-10P-5eee6d07e13164fb0ed3392d
"Girl black leotard", $8, Available, M (8), https://poshmark.com/listing/Girl-black-leotard-5eee6a6bbcdb2f9476e2b581
"Capezio dance shorts", $12, Available, S, https://poshmark.com/listing/Capezio-dance-shorts-5eee62ef463d4fdb76ccaeda
"Capezio Manhattan Extreme Tap", $30, Available, 8, https://poshmark.com/listing/Capezio-Manhattan-Extreme-Tap-5eee5abdae766f3354996ce1
"Girls Leotard 1 Piece Ballet Gymnastics Bodysuit", $23, Available, , https://poshmark.com/listing/Girls-Leotard-1-Piece-Ballet-Gymnastics-Bodysuit-5eee5a30c936af1e9b39b971
"COPY - Capezio Fizzion", $10, Available, , https://poshmark.com/listing/COPY-Capezio-Fizzion-5eee585d7f80d26c45dcef4c
"Capezio Leather Ballet Shoes", $16, Available, 1W, https://poshmark.com/listing/Capezio-Leather-Ballet-Shoes-5eee56f0d737fd94d558dd6a
"NEW CAPEZIO DAISY BALLET SLIPPERS SZ 1.5", $9, Available, 1.5, https://poshmark.com/listing/NEW-CAPEZIO-DAISY-BALLET-SLIPPERS-SZ-15-5eee5349e97e485b10a50681
"Capezio toddler White Tap shoes", $8, Available, 8 W, https://poshmark.com/listing/Capezio-toddler-White-Tap-shoes-5eee5227941f17a8ed474c8d
"!!Capezio classic pink ballet tights bundle!!", $25, Available, , https://poshmark.com/listing/Capezio-classic-pink-ballet-tights-bundle-5eee4f659c33782793b6b3b8
"Capezio Leotard - Black - Medium", $20, Available, Medium, https://poshmark.com/listing/Capezio-Leotard-Black-Medium-5eee48152f3d19ce4c7c1ff8
"Capezio Black Leotard Size Small", $14, Available, Small, https://poshmark.com/listing/Capezio-Black-Leotard-Size-Small-5eee473d3cda882e5c52c232
"Capezio Dance Shorts - Black", $11, Available, M, https://poshmark.com/listing/Capezio-Dance-Shorts-Black-5eee4585e131647e08d1ec34
"Capezio bodysuit", $18, Available, Medium, https://poshmark.com/listing/Capezio-bodysuit-5eee4064d737fd60b8583a41
"CAPEZIO HOLD AND STRETCH PROFESSIONAL NYLON/TIGHT", $7, Available, XL, https://poshmark.com/listing/CAPEZIO-HOLD-AND-STRETCH-PROFESSIONAL-NYLONTIGHT-5eee40406f6c9191c2c73657
"*LIKE NEW* Black Capezio tights", $15, Available, S/M, https://poshmark.com/listing/LIKE-NEW-Black-Capezio-tights-5eee39e0275e55c7b399edf0
"Capezio Caramel tights", $15, Available, S/M, https://poshmark.com/listing/Capezio-Caramel-tights-5eee36d388cce33cfe023ea9
